userapproleid,workappid,workappname,workappcategoryid,userid,typeofworkname,userroleid,permissionlevelid,permissionlevelisprivileged
f806cfed-fff3-476b-b0fc-1b9359b67e90,9682214e-f7da-4957-bf04-19cecc8bbf18,Miro,9,eb26cd99-a76a-4377-a08b-13555b1f2ea7,Other,1,,
c6c59699-c235-4cee-b016-834cfb318417,936a6328-2eae-4883-90f3-b08653640d42,ClickUp,9,cb1f3e5b-79fe-411a-a44a-794efc0492b2,Other,1,,
308a3a2f-e957-46ce-9abd-01fcd6f34fb6,a11d8fa7-ec70-4c6a-b5de-3057ca5fc57f,Salesforce,4,a5bd7b19-f493-4673-b905-9db7338cbc7d,Other,1,,
6c17ec9c-8a5b-42ae-895d-221357bb1b6b,0a42117d-03f3-413c-9a0c-c7265e64605e,Bird Eats Bug,2,48789c28-24f1-4af7-9b43-3bab14219b53,Other,1,,
5540d81a-43a2-4f4e-97c9-6c628cbb381b,935b2a47-fa53-4eb4-9d42-51b1c8341c46,LinkedIn,10,644a8c7f-2bba-4619-a9bb-51ff9cc37ad4,Other,1,,
69974d60-bf68-4ee4-8719-82c2d3a5e0c8,daff9d1b-7e98-4d91-9219-ec40ad4b3775,ChatGPT,9,4d7c5b08-1ced-44a4-87f0-c19237e8648e,Other,1,,
54033687-ef7e-4c69-9540-1ffa7af4c54b,16f91b91-30e2-4d55-86c5-aa9ecadbf753,Dropbox Sign,24,834b566e-53dd-493b-a77d-6378867a5591,Other,1,,
5a80e43f-e290-4bc3-bb2a-6d5d72527e51,606f2ae5-5b0c-42f9-bf01-81fcfc376ba4,Loom,15,890c31a6-7dd0-4402-8012-5a3c076f39d0,ServiceAndSupport,1,,
57384efa-5b4c-4569-93e1-0768b1aa4961,daff9d1b-7e98-4d91-9219-ec40ad4b3775,ChatGPT,9,644a8c7f-2bba-4619-a9bb-51ff9cc37ad4,Other,1,,
b49c4582-b011-48ee-a97c-7473ad297103,5ad3f318-7e03-4c77-8bba-161fbed7d19f,Google Analytics,7,ca6b2b0e-2f20-4b0f-9dbb-5c900851b632,ProductManagement,3,,
6383f23c-6259-4937-975e-8a98a1962f9b,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,8cce2d60-deee-4036-80c6-231d5898e6a0,Other,1,,
482f332e-bf67-4850-ae0e-e26b8d32677a,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,7a7a43bd-d612-4635-8428-104b8c3a4e33,Other,1,,
82dc62f4-39a7-40b2-a2a7-89a0e26eac03,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,61836a05-d1f1-4f07-badc-1f3e495a10e9,Other,1,,
45196e5c-ca4d-4b14-8ffa-372fb061fa6a,75d85b4a-d0c0-429e-8588-3576613736da,DemoDesk,4,b59d1767-ec7f-4ea4-9b77-5f429f75d9ac,BusinessDevelopment,1,,
410865af-d956-492c-9755-2da79b2b66af,8b034d9e-e4c5-408b-bdec-09f647fdc94d,Calendly,9,ac23613a-58cc-450a-8ffb-8a37d199b381,Other,1,,
5449d3e1-4ad0-4864-acfb-4c180863ba41,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,d63f5f98-5db3-45cc-bf46-b88a598f4907,Other,1,,
0d7300b4-8d66-4915-a526-a66abc8c195e,daff9d1b-7e98-4d91-9219-ec40ad4b3775,ChatGPT,9,a5bd7b19-f493-4673-b905-9db7338cbc7d,Other,1,,
91ba3a83-0fbc-48e4-89b4-3b19af91f721,daff9d1b-7e98-4d91-9219-ec40ad4b3775,ChatGPT,9,ac05cd76-0d2e-40ad-a68f-536f6d42be5d,Other,1,,
dd4b12f9-ae3c-44f4-a0ba-fa7be0120708,52703bf3-51f7-4a4f-922a-0619d8de0566,Adobe Acrobat,13,a5bd7b19-f493-4673-b905-9db7338cbc7d,Other,1,,
a3f2b71c-ba51-4231-a7d6-992a12624bb0,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,5ef65be4-b915-4190-9ae2-d7106ecd669c,Other,1,,
19b409ea-fa99-4c15-aa5d-bbe3f35a6a31,73b4b7d5-5634-422b-b63b-9ae57a2d8073,Journey,4,dbc120c4-8a9e-4b3d-8d4d-44b94c08d7e8,Sales,1,,
03f66fea-ab9a-43f0-8a2e-14fdcd771af5,04c073f8-2437-47a7-866d-a80a957de3b3,Zoom,15,8cce2d60-deee-4036-80c6-231d5898e6a0,Other,1,961a927e-fe39-47d8-bc23-a7be508f7f55,False
7177c171-4080-4de9-8577-38deb77b66a3,73b4b7d5-5634-422b-b63b-9ae57a2d8073,Journey,4,106c9ca5-2577-4296-9c20-627794a00c37,Other,1,,
7f67f59e-c47f-444c-9c37-441a492b94f1,73b4b7d5-5634-422b-b63b-9ae57a2d8073,Journey,4,834b566e-53dd-493b-a77d-6378867a5591,Other,1,,
659eef20-8df6-4ca3-92b9-34f6c1f26f95,73b4b7d5-5634-422b-b63b-9ae57a2d8073,Journey,4,890c31a6-7dd0-4402-8012-5a3c076f39d0,ServiceAndSupport,1,,
51cf68b7-e988-492f-9bb1-2918ff8ad2b4,73b4b7d5-5634-422b-b63b-9ae57a2d8073,Journey,4,906cf983-4131-4904-b47e-efc5a5bd7cf7,Other,1,,
62698bca-8880-47b3-9b1f-33e396f18bac,fdde40e9-607e-4ca7-8dd2-b8400ab512ad,DemoCompany,11,a104253c-6316-4b7e-bcfe-5ec09c0638f9,Other,1,50b8702a-de7c-4b41-a2a8-fe9dcf928c91,False
52cfd429-4360-4648-8fe7-cdb370c1fb10,ee6aba37-d8a2-4a2a-92af-2533ff03b45d,Figma,6,5ef65be4-b915-4190-9ae2-d7106ecd669c,Other,1,b8612fb0-66b0-4154-bd00-7ca323078386,False
f07a0407-9024-41f4-b567-b4f267e564f7,73b4b7d5-5634-422b-b63b-9ae57a2d8073,Journey,4,7d3503cb-c277-4cbb-95d4-b75b8e29dc23,Other,1,,
65014242-be31-4e67-a6db-c424225f26c6,73b4b7d5-5634-422b-b63b-9ae57a2d8073,Journey,4,7b6ac2b4-199f-4738-842e-0a5838efd6da,Other,1,,
0075ec04-e80c-4503-beb5-fcb403017507,73b4b7d5-5634-422b-b63b-9ae57a2d8073,Journey,4,b59d1767-ec7f-4ea4-9b77-5f429f75d9ac,BusinessDevelopment,1,,
530e4079-2d26-4aa9-937c-8273e7f35984,73b4b7d5-5634-422b-b63b-9ae57a2d8073,Journey,4,66c11ed6-8e5c-4029-bbfa-b0f02b724ef9,Other,1,,
9f08d8cc-a4bd-4024-a1ee-f0c9055e6e93,73b4b7d5-5634-422b-b63b-9ae57a2d8073,Journey,4,abe94437-7152-46de-8fab-b2b1f36599cf,Other,1,,
b4d7886f-8a15-4bde-8572-f935c8211155,73b4b7d5-5634-422b-b63b-9ae57a2d8073,Journey,4,597fb4c1-b58f-461a-ae66-3fbbb7ce250f,Other,1,,
836f14c2-ad83-4d46-8e22-6c9edcd1a29c,73b4b7d5-5634-422b-b63b-9ae57a2d8073,Journey,4,5b6bcf30-7b81-4cc8-afce-584cc8512e95,Other,1,,
e074324e-1d56-44e5-8d4d-108f2869d92f,73b4b7d5-5634-422b-b63b-9ae57a2d8073,Journey,4,b88565cd-f7c8-4b97-8c1a-8af3dd064131,Other,1,,
208b64eb-95fb-4f6a-a629-518eaea3aa78,73b4b7d5-5634-422b-b63b-9ae57a2d8073,Journey,4,8ed0f119-959b-4b7e-98e6-e0dce7a6b1ca,Other,1,,
d2ea2914-ddc0-4e27-a54a-7c93a0275e9b,73b4b7d5-5634-422b-b63b-9ae57a2d8073,Journey,4,263dc271-8906-48e4-bd6b-2347ff78cf74,Sales,1,,
9019547c-a926-4a04-a622-cea59fab3ced,6a934c67-3e88-4602-9c69-c3ff52e0afb6,Grain,9,8cce2d60-deee-4036-80c6-231d5898e6a0,Other,1,5f96c28c-e899-43ce-9f13-8834c55edaf5,False
bd65d785-fd0c-41e4-bdd2-532cfd962209,52703bf3-51f7-4a4f-922a-0619d8de0566,Adobe Acrobat,13,05c3238c-a69c-4feb-96be-f8806e9436d2,Other,1,,
a9103813-c5e8-4cec-b43c-94124b0a0235,a11d8fa7-ec70-4c6a-b5de-3057ca5fc57f,Salesforce,4,890c31a6-7dd0-4402-8012-5a3c076f39d0,ServiceAndSupport,1,,
64f1c883-7992-4f23-8165-53dd1039bc9e,25366964-23e0-47d1-9b3b-a0786eedf28e,GitHub,2,5b871b4c-8867-4ea0-b163-d81a97f89d42,Other,1,,
4d40c9ff-6afd-4d7e-96d3-580dabe1a938,9bd427e2-1bde-453f-a878-57739b24e830,CodeSandbox,2,15f37e29-d8f6-465e-a6ce-9511d2dca32e,Other,1,,
3d417600-9f57-449d-8e30-56f7434ec339,4ffa985d-fc96-405d-9842-46ad020818b0,Jira Software,9,5b871b4c-8867-4ea0-b163-d81a97f89d42,Other,1,,
e7014f83-b67d-4483-a39e-6b16ffb44bb9,25366964-23e0-47d1-9b3b-a0786eedf28e,GitHub,2,36c1b83b-d3e6-4e67-87b4-9f7227eec62a,Other,1,a4eb19a5-12fe-4893-a2f9-777a3c145afb,False
fc2d5c08-794c-42df-ab31-3e83ee4ad6b9,cc670a8d-9a33-42ee-9b69-7cc1cd17190d,Zapier,8,c55db8ab-0c22-4b66-a198-c021d7894131,Other,1,ed38b802-665d-462f-9c8f-a365b963dc12,False
966f8b57-422a-442e-aad1-80c6768c03df,b21c8e4c-596a-4dd4-bb41-faeb55816d92,Notion,9,d0d23ea2-3b44-4e8b-86f5-9926532c0e56,SoftwareDevelopment,1,db51ec9b-d12d-4451-ba76-cbe858e5e78e,False
b7602bac-8a3d-4e5a-97c3-8ce0a28db5b4,b21c8e4c-596a-4dd4-bb41-faeb55816d92,Notion,9,8cce2d60-deee-4036-80c6-231d5898e6a0,Other,1,db51ec9b-d12d-4451-ba76-cbe858e5e78e,False
1be265a1-3344-486e-b52b-20c79e0f16aa,8dc2550d-49c8-47bb-99f5-c66e485a6e56,Wistia,12,ac05cd76-0d2e-40ad-a68f-536f6d42be5d,Other,1,,
bfefa1b9-1de8-41e7-909b-4cfd0f05b422,fed7e01d-6c2d-4122-9fb5-80878b4e64c2,Amazon Web Services,8,5b871b4c-8867-4ea0-b163-d81a97f89d42,Other,1,,
1a763d82-0542-41e5-ad32-8c6b47767e01,8b034d9e-e4c5-408b-bdec-09f647fdc94d,Calendly,9,8cce2d60-deee-4036-80c6-231d5898e6a0,Other,1,,
b3f7d601-f122-4246-8a86-60e258a0284b,d924013a-0554-425d-872d-fc0973c6a732,Looker,7,8cce2d60-deee-4036-80c6-231d5898e6a0,Other,1,,
3cf636ae-22b0-4653-ac98-d9e457aa8505,9682214e-f7da-4957-bf04-19cecc8bbf18,Miro,9,8cce2d60-deee-4036-80c6-231d5898e6a0,Other,1,,
5eb7ba63-41c9-4240-afa8-325f92111b72,73b4b7d5-5634-422b-b63b-9ae57a2d8073,Journey,4,bcfb2c7b-f471-4564-8d15-db40c73752d4,BusinessDevelopment,1,,
50990457-e4a7-4f2d-bd69-38051719df95,4ffa985d-fc96-405d-9842-46ad020818b0,Jira Software,9,61836a05-d1f1-4f07-badc-1f3e495a10e9,Other,1,,
182332f3-9c67-48e7-9b57-e23b165fe202,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,6e08e18b-1787-42bd-a860-fd3cb696f110,ITAndOrganization,1,,
1d1cd55b-5dd9-4b72-9a6b-511ab62a168a,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,6224a41c-fcb8-4c8d-bde6-faddbb5682cb,Design,1,,
4baae13e-a471-4f86-b2a1-fdc4f8358df5,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,a5bd7b19-f493-4673-b905-9db7338cbc7d,Other,1,,
58a7747a-1e82-4a92-bf43-8ae355419733,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,3419fd3b-ff30-42cf-b382-8bdc69831017,Other,1,,
5fddf8e3-4ab6-4c19-9cfd-bb435f83013c,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,231b75d3-0305-40e5-ac91-ca70796a90c2,Design,2,,
ae6e360c-10c3-4401-b30a-76a9ac7af009,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,5b6bcf30-7b81-4cc8-afce-584cc8512e95,Other,1,,
bf41ada5-7acb-4ca7-acae-56f2b5fb1e03,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,263dc271-8906-48e4-bd6b-2347ff78cf74,Sales,1,,
d06d2975-3566-44f8-8c62-31481c1a0e76,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,cd455c7e-1a73-4db6-b138-2e399e3c3941,Other,1,,
cb2d9581-d8b0-4e58-8044-7d403b6ce683,936a6328-2eae-4883-90f3-b08653640d42,ClickUp,9,abe94437-7152-46de-8fab-b2b1f36599cf,Other,1,,
31c27a3b-84ac-4855-81d8-625fb869fcfc,cf1c15cf-c833-4508-b670-d35fef37b981,Dropbox,13,73fff436-94c4-49b9-8c4c-9b61ba298cba,Administration,3,,
e3b20f3f-a8d5-43b1-8d5b-822c06aeb5cc,8b034d9e-e4c5-408b-bdec-09f647fdc94d,Calendly,9,90a92c79-601d-4cca-9501-86cdce3daf14,Other,1,094bd399-888e-47f1-ad9d-075126cdcd4c,False
8453b41c-4ab1-4442-9e65-53d103280fde,10d91958-4bb7-4905-8e9f-3feffba0a1bb,ReadMe,2,d0d23ea2-3b44-4e8b-86f5-9926532c0e56,SoftwareDevelopment,1,,
fad24e94-e707-4ff8-8563-4bc1c9d3601a,753d7586-4d85-4280-b26a-8f181d4c01d7,Chargebee,11,a104253c-6316-4b7e-bcfe-5ec09c0638f9,Other,1,c1db83d8-4c27-4d21-9371-20ab7d3c6c85,False
0cfe8a45-1560-4954-8d3c-b3e3890bdbac,25406b53-dc8a-42a5-b864-5bf528a4efce,Personio,10,c6835e86-4d66-438d-879b-4ee4f311cad3,Other,1,68a91472-05c0-46dd-8fa9-85ffefc31220,False
4ec0ed3c-ba64-4a82-9dd1-9fabef518f24,25406b53-dc8a-42a5-b864-5bf528a4efce,Personio,10,dd1a21b7-5bd6-4837-a476-c67937c7fd7d,Other,1,68a91472-05c0-46dd-8fa9-85ffefc31220,False
b24ba70e-ee1d-432c-942b-d84bcbed609b,25406b53-dc8a-42a5-b864-5bf528a4efce,Personio,10,5b871b4c-8867-4ea0-b163-d81a97f89d42,Other,1,68a91472-05c0-46dd-8fa9-85ffefc31220,False
cdf5d195-7905-48e0-b19f-b289e97182fa,25406b53-dc8a-42a5-b864-5bf528a4efce,Personio,10,36c1b83b-d3e6-4e67-87b4-9f7227eec62a,Other,1,68a91472-05c0-46dd-8fa9-85ffefc31220,False
416895f0-3c8a-4bde-b77c-8e94d60cd04c,a30938b2-564e-4eb9-a2e4-496c80eff28e,Modjo,4,36c1b83b-d3e6-4e67-87b4-9f7227eec62a,Other,1,,
17dffb61-7c87-4a75-9db3-d23442f75540,fdde40e9-607e-4ca7-8dd2-b8400ab512ad,DemoCompany,11,979397fa-ab38-4297-970e-6a5b03e7f71a,Other,1,9c04dd01-b680-4672-8708-f7a278fe2beb,True
e0970192-44ea-4176-b4c3-c1447d7752d3,cc1747be-26ab-4149-99a3-fd1f8107cc85,App Store Connect,2,ca6b2b0e-2f20-4b0f-9dbb-5c900851b632,ProductManagement,3,,
57fdac27-2350-4ca4-886a-585df916f35a,936a6328-2eae-4883-90f3-b08653640d42,ClickUp,9,7d3503cb-c277-4cbb-95d4-b75b8e29dc23,Other,1,,
272954be-632b-4bb6-9135-346c847ce8f5,c4317ad0-7886-422e-83df-d17eb9a9f977,SalesScreen,4,d7753a0a-0229-4271-8f13-89171a26a9d6,Other,1,c5d99ea5-2169-4286-ace2-0ddaeccf846c,False
f80f8239-0c92-4202-ac12-1e531f324725,78fc1a67-5fb5-4f19-b669-e39aa9f5fe6e,Braintree,11,979397fa-ab38-4297-970e-6a5b03e7f71a,Other,1,,
b0d169ef-971e-4852-8a38-8a414238352d,935b2a47-fa53-4eb4-9d42-51b1c8341c46,LinkedIn,10,73fff436-94c4-49b9-8c4c-9b61ba298cba,Administration,3,,
930f766e-a454-4d46-bb23-d69884476b55,873b0566-1c75-4ccd-8ec4-1a0f26acfe90,CircleCI,2,5b871b4c-8867-4ea0-b163-d81a97f89d42,Other,1,,
2247b77c-d3cb-4a7d-8904-3a82d6557557,b21c8e4c-596a-4dd4-bb41-faeb55816d92,Notion,9,c6835e86-4d66-438d-879b-4ee4f311cad3,Other,1,db51ec9b-d12d-4451-ba76-cbe858e5e78e,False
1f33fac2-fc55-48c2-a3e7-7e6aeb25f1f7,f8e06eef-a0de-4796-b688-c9a77067a5d4,Upwork,10,ca6b2b0e-2f20-4b0f-9dbb-5c900851b632,ProductManagement,3,,
9a5dc812-6fcd-41b1-81b4-ddd4279e6850,935b2a47-fa53-4eb4-9d42-51b1c8341c46,LinkedIn,10,9b703dc8-34a6-44b0-8cf2-eb8508178713,Other,1,,
96cfd7bd-d3f1-4f4b-8a6b-92ff8bd0b6ab,4e28db2a-6440-4744-bfd0-88206c6ff0cb,LinkedIn Sales Navigator,4,9b703dc8-34a6-44b0-8cf2-eb8508178713,Other,1,,
008442ea-ce7c-454b-b1d7-bf7d84483840,8dc2550d-49c8-47bb-99f5-c66e485a6e56,Wistia,12,a971c58a-89cb-4ef5-a7ed-e90168344abb,Administration,2,,
e5855eb9-fc96-42da-b8b8-023e900b30c2,0dfce50e-fde9-4ad8-b461-90d777b03b20,Confluence,9,5b871b4c-8867-4ea0-b163-d81a97f89d42,Other,1,,
c8a4a6ff-6ab7-4718-adb5-2b0a503d4eed,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,9386c0ae-799e-4907-81b2-a8296b7f6114,FinanceAndAccounting,1,,
dbf49a47-a3e8-4261-b07a-ef407403b628,1cba6a3d-01ba-4904-8c24-27e0e7cfe5c4,OpsGenie,2,5b871b4c-8867-4ea0-b163-d81a97f89d42,Other,1,,
392d5d9f-52bb-4e03-a3f9-31c2a732a6fa,e1ac9541-8fa4-419b-9447-cd6f0ca2863c,LaunchDarkly,2,8cce2d60-deee-4036-80c6-231d5898e6a0,Other,1,07198366-dac6-4923-896f-4c668342e834,False
56564c07-5f9d-4f01-8919-4eec1630c696,e1ac9541-8fa4-419b-9447-cd6f0ca2863c,LaunchDarkly,2,07746f62-750a-467a-9b1a-373c3708e8fa,SoftwareDevelopment,1,07198366-dac6-4923-896f-4c668342e834,False
081c2b22-e59f-4d6e-b238-6cf644b304a7,a30938b2-564e-4eb9-a2e4-496c80eff28e,Modjo,4,eb26cd99-a76a-4377-a08b-13555b1f2ea7,Other,1,,
11c3aabc-f4cb-4e94-adab-72dc1f2c2d45,606f2ae5-5b0c-42f9-bf01-81fcfc376ba4,Loom,15,ac23613a-58cc-450a-8ffb-8a37d199b381,Other,1,,
11f5920a-a5ee-43d6-a507-03324ce4d196,06efccf8-6904-4f36-930e-cc1459dc7bce,Sentry,2,96e8b3e5-85ee-49a3-86e2-027b4c1c9c65,ProductManagement,1,,
123fbe76-a713-4495-a5ce-a122df4f6aa2,b8177d69-82ad-467b-91e5-71df1b3fa13c,Intercom,16,90019780-2b38-4159-8876-515cc1174eb4,Other,1,,
12abe9df-5aef-4ddf-9d29-43830b7fad50,d38690f4-374b-4ea5-8f5c-64a1a030f4bd,Recruitee,10,90019780-2b38-4159-8876-515cc1174eb4,Other,1,,
13c8c70b-e48a-4a32-925a-b289c7bc0a43,673d654e-0bf7-4b94-857c-19dde78c9859,Typeform,6,96e8b3e5-85ee-49a3-86e2-027b4c1c9c65,ProductManagement,1,,
140f118f-e35d-4143-8b99-d93abd07af5e,1a75af82-cbd2-4079-9566-bab3f41dfd28,StatusPage,2,c55db8ab-0c22-4b66-a198-c021d7894131,Other,1,,
69178bcb-da41-410f-8985-0ec67c6f3e72,e1ac9541-8fa4-419b-9447-cd6f0ca2863c,LaunchDarkly,2,597fb4c1-b58f-461a-ae66-3fbbb7ce250f,Other,1,07198366-dac6-4923-896f-4c668342e834,False
1a318473-a190-493a-995a-7900793a5b16,0dfce50e-fde9-4ad8-b461-90d777b03b20,Confluence,9,61836a05-d1f1-4f07-badc-1f3e495a10e9,Other,1,,
24ba4280-b3db-4e50-b681-3f648ace4dbf,b21c8e4c-596a-4dd4-bb41-faeb55816d92,Notion,9,a5bd7b19-f493-4673-b905-9db7338cbc7d,Other,1,db51ec9b-d12d-4451-ba76-cbe858e5e78e,False
b5073274-8885-4989-9225-3629b64b9425,e1ac9541-8fa4-419b-9447-cd6f0ca2863c,LaunchDarkly,2,3798b13e-695e-4fa2-87e0-a4ea97cc67ce,Other,1,07198366-dac6-4923-896f-4c668342e834,False
b8330481-ba5c-4cb4-bd0e-65b260fb981d,e1ac9541-8fa4-419b-9447-cd6f0ca2863c,LaunchDarkly,2,706d03d6-b791-4189-99b2-c30154dad086,Other,1,07198366-dac6-4923-896f-4c668342e834,False
bfde3556-ced0-473c-b0a1-a904f34752a1,e1ac9541-8fa4-419b-9447-cd6f0ca2863c,LaunchDarkly,2,4d54e3d6-efc7-4ac5-83d1-640cae31b6e8,Other,1,07198366-dac6-4923-896f-4c668342e834,False
c0109759-a213-4230-835d-8c4f57e8ef76,e1ac9541-8fa4-419b-9447-cd6f0ca2863c,LaunchDarkly,2,25d26a43-a2be-4cae-8749-2026342a23e4,Other,1,07198366-dac6-4923-896f-4c668342e834,False
ead7769c-0f85-4e5b-9fd0-eeb9a8119e00,e1ac9541-8fa4-419b-9447-cd6f0ca2863c,LaunchDarkly,2,b59d1767-ec7f-4ea4-9b77-5f429f75d9ac,BusinessDevelopment,1,07198366-dac6-4923-896f-4c668342e834,False
f18f3d79-7870-4ae5-83e2-7f0aa6dc0ae6,e1ac9541-8fa4-419b-9447-cd6f0ca2863c,LaunchDarkly,2,90019780-2b38-4159-8876-515cc1174eb4,Other,1,07198366-dac6-4923-896f-4c668342e834,False
83609571-6653-4365-a65e-87033acb27ec,e1ac9541-8fa4-419b-9447-cd6f0ca2863c,LaunchDarkly,2,6277e19c-1b8a-4c19-a371-4ba7e31e9262,Other,1,623ad4fe-4af4-4519-908d-b387c002237c,False
e4d16e5c-cf35-4c46-96e1-86056dd9e22c,9682214e-f7da-4957-bf04-19cecc8bbf18,Miro,9,644a8c7f-2bba-4619-a9bb-51ff9cc37ad4,Other,1,,
351a5818-08a5-4b87-9426-16fe8e301a9e,b8177d69-82ad-467b-91e5-71df1b3fa13c,Intercom,16,23e8dceb-f94d-480d-804b-e8fb9091b4ab,Other,1,,
65f3bec8-2485-4030-9b0c-72d0e16d8ba6,10d91958-4bb7-4905-8e9f-3feffba0a1bb,ReadMe,2,25d26a43-a2be-4cae-8749-2026342a23e4,Other,1,,
62d51325-e7d4-406e-b47e-9f47bc61a7b8,d42c8cf8-dc1b-4e17-ac45-b99940dc3078,GoCardless,11,979397fa-ab38-4297-970e-6a5b03e7f71a,Other,1,b55a7b82-6484-4cfb-89fe-92248f84cf9f,False
49f4844c-4fd0-408b-b3d9-8e5ea2e85ea3,0dfce50e-fde9-4ad8-b461-90d777b03b20,Confluence,9,4fc5737a-8624-4549-b594-412196860fb7,HumanResources,1,,
4cb54ed2-fefe-4d42-9385-7d61ebdeb032,f0d84a2e-4c11-4f25-abd1-f5f5edafc0ee,Postman,2,4d7c5b08-1ced-44a4-87f0-c19237e8648e,Other,1,,
2e2659a2-8b9e-4056-b243-5a57a78ce4d1,f0d84a2e-4c11-4f25-abd1-f5f5edafc0ee,Postman,2,25d26a43-a2be-4cae-8749-2026342a23e4,Other,1,,
956217d1-c61f-42ce-90f2-4f164aaa7fae,9bd427e2-1bde-453f-a878-57739b24e830,CodeSandbox,2,deb3d94e-a06f-4cb5-90fc-66205ec6a8cd,Other,1,,
9b2c74d0-e43a-4305-9dfd-b38319c51faa,e1ac9541-8fa4-419b-9447-cd6f0ca2863c,LaunchDarkly,2,7d3503cb-c277-4cbb-95d4-b75b8e29dc23,Other,1,,
4eb4be00-2812-498a-b554-10e8fbd489ad,e1ac9541-8fa4-419b-9447-cd6f0ca2863c,LaunchDarkly,2,d8d7bbe6-682d-452d-a725-3c7c65155ba1,Other,1,,
70707dc3-7ffb-4a88-a578-2e7984f92705,6a934c67-3e88-4602-9c69-c3ff52e0afb6,Grain,9,cb1f3e5b-79fe-411a-a44a-794efc0492b2,Other,1,,
b13f852e-9e69-4287-87f0-ccfffed3b87e,7b900372-e3e1-435e-be81-d5c256ef7a98,Amplitude,7,ac05cd76-0d2e-40ad-a68f-536f6d42be5d,Other,1,,
65107bdc-c9f4-4a59-98c0-2b9007041203,cc1747be-26ab-4149-99a3-fd1f8107cc85,App Store Connect,2,d0d23ea2-3b44-4e8b-86f5-9926532c0e56,SoftwareDevelopment,1,,
df4ea91f-f7e7-4bac-9f65-611ee47b28b6,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,170a5d54-967f-430c-b607-9775bf0a42e6,Administration,3,,
81e29a20-13e6-46ee-81f2-6938efadfdce,75d85b4a-d0c0-429e-8588-3576613736da,DemoDesk,4,170a5d54-967f-430c-b607-9775bf0a42e6,Administration,3,,
3cd44d6b-cc53-46ed-b81b-40899c93c39b,1cba6a3d-01ba-4904-8c24-27e0e7cfe5c4,OpsGenie,2,e499cb7f-827c-4204-b299-b92d25791bc1,Other,1,,
005686f9-893c-474e-80d2-34bd58753d5d,fed7e01d-6c2d-4122-9fb5-80878b4e64c2,Amazon Web Services,8,eb26cd99-a76a-4377-a08b-13555b1f2ea7,Other,1,,
0276cd70-db1f-40c0-a592-c7bd23c66155,a11d8fa7-ec70-4c6a-b5de-3057ca5fc57f,Salesforce,4,05c3238c-a69c-4feb-96be-f8806e9436d2,Other,1,,
0639b376-b43d-4e42-8dd0-2a359540ad55,9682214e-f7da-4957-bf04-19cecc8bbf18,Miro,9,63b9d6a5-4ba0-4beb-b37c-e3b3e9a7f85e,Other,1,,
08f196c8-48f2-4fdd-a75f-cbf67a725d6a,d38690f4-374b-4ea5-8f5c-64a1a030f4bd,Recruitee,10,19c306dc-0a17-4b39-a53a-e0702e91f753,Other,1,,
0ac80ce4-74b7-4782-9d49-e8840df127be,606f2ae5-5b0c-42f9-bf01-81fcfc376ba4,Loom,15,b429d8b2-6d41-4b0a-af1c-14544e82064c,Other,1,,
0b90fec1-5aba-4f26-b386-042af463c1ae,9682214e-f7da-4957-bf04-19cecc8bbf18,Miro,9,64102f7e-5741-433f-a3c7-1e41366943b5,ITAndOrganization,1,,
0c084d9b-01bc-496f-85a0-2c6863a0e5ab,b8177d69-82ad-467b-91e5-71df1b3fa13c,Intercom,16,5b6bcf30-7b81-4cc8-afce-584cc8512e95,Other,1,,
f2dc26bc-bb5c-4c45-9a89-2db1244b9155,9256411b-cba5-4546-9ddb-f8f05a03db2a,Slack,15,36c1b83b-d3e6-4e67-87b4-9f7227eec62a,Other,1,c1201abb-fdc1-4802-be61-9b5770d29a47,False
0c4dfbf0-ed6f-4b8d-8ea6-a9133454b762,0dfce50e-fde9-4ad8-b461-90d777b03b20,Confluence,9,b9b01ad9-eb60-4917-8f96-35cf86f544b2,Other,1,,
0cef9b97-83ee-4030-941f-657b8982fc3c,b8177d69-82ad-467b-91e5-71df1b3fa13c,Intercom,16,c55db8ab-0c22-4b66-a198-c021d7894131,Other,1,,
0dbca13b-31be-4d8f-be12-bc28945af409,673d654e-0bf7-4b94-857c-19dde78c9859,Typeform,6,5b871b4c-8867-4ea0-b163-d81a97f89d42,Other,1,,
0e592a7e-37a9-43e8-8ff9-9b7e67ff4711,9682214e-f7da-4957-bf04-19cecc8bbf18,Miro,9,cb1f3e5b-79fe-411a-a44a-794efc0492b2,Other,1,,
